Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Preprocs,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
LZ4,200818,208.36,ucr,1195.72,None,/colmajor/uint8/ucr/Worms.dat,-1,5,8,f,233485,86.01
Zlib -1,142248,34.04,ucr,156.66,None,/colmajor/uint8/ucr/Worms.dat,-1,5,8,f,233485,60.92
Zlib -9,134536,14.29,ucr,190.42,None,/colmajor/uint8/ucr/Worms.dat,-1,5,8,f,233485,57.62
Huffman,199213,570.74,ucr,361.94,None,/colmajor/uint8/ucr/Worms.dat,-1,5,8,f,233485,85.32
Zstd -1,59297,145.61,ucr,289.17,None,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,5,8,f,75730,78.3
Zstd -9,54110,26.82,ucr,230.75,None,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,5,8,f,75730,71.45
Snappy,65619,528.24,ucr,1562.64,None,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,5,8,f,75730,86.65
LZ4,62398,434.25,ucr,2005.67,None,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,5,8,f,75730,82.4
Zlib -1,51949,25.47,ucr,147.38,None,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,5,8,f,75730,68.6
Zlib -9,52959,20.57,ucr,162.87,None,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,5,8,f,75730,69.93
Huffman,69349,413.48,ucr,435.39,None,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,5,8,f,75730,91.57
Zstd -1,29405,131.0,ucr,342.25,None,/colmajor/uint8/ucr/Plane.dat,-1,5,8,f,31285,93.99
Zstd -9,25730,35.63,ucr,266.91,None,/colmajor/uint8/ucr/Plane.dat,-1,5,8,f,31285,82.24
Snappy,31291,1656.08,ucr,8211.29,None,/colmajor/uint8/ucr/Plane.dat,-1,5,8,f,31285,100.02
LZ4,29607,219.22,ucr,955.33,None,/colmajor/uint8/ucr/Plane.dat,-1,5,8,f,31285,94.64
Zlib -1,24808,19.4,ucr,77.66,None,/colmajor/uint8/ucr/Plane.dat,-1,5,8,f,31285,79.3
Zlib -9,25119,15.92,ucr,82.06,None,/colmajor/uint8/ucr/Plane.dat,-1,5,8,f,31285,80.29
Huffman,30089,255.74,ucr,265.32,None,/colmajor/uint8/ucr/Plane.dat,-1,5,8,f,31285,96.18
Zstd -1,59563,150.33,ucr,309.13,None,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,8,f,74455,80.0
Zstd -9,56815,30.47,ucr,357.69,None,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,8,f,74455,76.31
Snappy,71440,1787.94,ucr,6476.6,None,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,8,f,74455,95.95
LZ4,64048,682.41,ucr,2952.92,None,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,8,f,74455,86.02
Zlib -1,54429,28.43,ucr,152.29,None,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,8,f,74455,73.1
Zlib -9,55801,15.52,ucr,165.22,None,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,8,f,74455,74.95
Huffman,67835,460.03,ucr,415.88,None,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,8,f,74455,91.11
Zstd -1,56355,164.12,ucr,583.33,None,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,5,8,f,75571,74.57
Zstd -9,48898,25.27,ucr,401.94,None,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,5,8,f,75571,64.7
Snappy,69017,370.9,ucr,1478.83,None,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,5,8,f,75571,91.33
LZ4,69563,575.84,ucr,2278.02,None,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,5,8,f,75571,92.05
Zlib -1,49989,37.99,ucr,147.51,None,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,5,8,f,75571,66.15
Zlib -9,49522,16.96,ucr,139.87,None,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,5,8,f,75571,65.53
Huffman,60647,488.46,ucr,466.13,None,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,5,8,f,75571,80.25
Zstd -1,143203,124.13,ucr,361.14,None,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,5,8,f,248870,57.54
Zstd -9,112665,16.04,ucr,379.99,None,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,5,8,f,248870,45.27
Snappy,171869,197.79,ucr,773.77,None,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,5,8,f,248870,69.06
LZ4,180277,294.32,ucr,1313.76,None,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,5,8,f,248870,72.44
Zlib -1,136228,43.63,ucr,154.9,None,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,5,8,f,248870,54.74
Zlib -9,119658,12.88,ucr,173.45,None,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,5,8,f,248870,48.08
Huffman,209294,535.56,ucr,496.96,None,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,5,8,f,248870,84.1
Zstd -1,517806,268.94,ucr,525.67,None,/colmajor/uint8/ucr/ElectricDevices.dat,-1,5,8,f,1680332,30.82
Zstd -9,457141,42.31,ucr,605.09,None,/colmajor/uint8/ucr/ElectricDevices.dat,-1,5,8,f,1680332,27.21
Snappy,683455,356.23,ucr,891.32,None,/colmajor/uint8/ucr/ElectricDevices.dat,-1,5,8,f,1680332,40.67
LZ4,696117,436.87,ucr,1865.7,None,/colmajor/uint8/ucr/ElectricDevices.dat,-1,5,8,f,1680332,41.43
Zlib -1,507798,87.02,ucr,288.06,None,/colmajor/uint8/ucr/ElectricDevices.dat,-1,5,8,f,1680332,30.22
Zlib -9,438779,4.9,ucr,333.9,None,/colmajor/uint8/ucr/ElectricDevices.dat,-1,5,8,f,1680332,26.11
Huffman,984008,736.63,ucr,846.49,None,/colmajor/uint8/ucr/ElectricDevices.dat,-1,5,8,f,1680332,58.56
Zstd -1,14424,96.54,ucr,327.03,None,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,88.54
Zstd -9,13493,24.03,ucr,247.23,None,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,82.82
Snappy,16196,671.16,ucr,2244.87,None,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,99.42
LZ4,15190,318.18,ucr,1168.99,None,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,93.24
Zlib -1,12910,28.09,ucr,119.1,None,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,79.25
Zlib -9,12937,15.46,ucr,89.11,None,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,79.41
Huffman,15586,206.37,ucr,229.44,None,/colmajor/uint8/ucr/Coffee.dat,-1,5,8,f,16291,95.67
Zstd -1,44898,91.18,ucr,245.67,None,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,5,8,f,57763,77.73
Zstd -9,38028,16.33,ucr,276.01,None,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,5,8,f,57763,65.83
Snappy,53977,341.58,ucr,1125.98,None,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,5,8,f,57763,93.45
LZ4,49366,241.2,ucr,1186.27,None,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,5,8,f,57763,85.46
Zlib -1,38369,39.4,ucr,138.36,None,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,5,8,f,57763,66.42
Zlib -9,37611,15.98,ucr,141.86,None,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,5,8,f,57763,65.11
Huffman,48396,577.46,ucr,691.11,None,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,5,8,f,57763,83.78
Zstd -1,129696,259.8,ucr,521.93,None,/colmajor/uint8/ucr/Haptics.dat,-1,5,8,f,507906,25.54
Zstd -9,108120,37.78,ucr,511.24,None,/colmajor/uint8/ucr/Haptics.dat,-1,5,8,f,507906,21.29
Snappy,194098,270.7,ucr,759.29,None,/colmajor/uint8/ucr/Haptics.dat,-1,5,8,f,507906,38.22
LZ4,213679,341.55,ucr,1173.72,None,/colmajor/uint8/ucr/Haptics.dat,-1,5,8,f,507906,42.07
Zlib -1,160136,57.36,ucr,212.92,None,/colmajor/uint8/ucr/Haptics.dat,-1,5,8,f,507906,31.53
Zlib -9,98154,6.56,ucr,318.93,None,/colmajor/uint8/ucr/Haptics.dat,-1,5,8,f,507906,19.33
Huffman,366621,554.41,ucr,636.37,None,/colmajor/uint8/ucr/Haptics.dat,-1,5,8,f,507906,72.18
Zstd -1,2489638,235.61,ucr,554.64,None,/colmajor/uint8/ucr/StarLightCurves.dat,-1,5,8,f,9503839,26.2
Zstd -9,1938129,37.32,ucr,741.68,None,/colmajor/uint8/ucr/StarLightCurves.dat,-1,5,8,f,9503839,20.39
Snappy,4012550,335.76,ucr,1057.93,None,/colmajor/uint8/ucr/StarLightCurves.dat,-1,5,8,f,9503839,42.22
LZ4,3970050,389.55,ucr,1698.13,None,/colmajor/uint8/ucr/StarLightCurves.dat,-1,5,8,f,9503839,41.77
Zlib -1,3246945,75.53,ucr,269.53,None,/colmajor/uint8/ucr/StarLightCurves.dat,-1,5,8,f,9503839,34.16
Zlib -9,2036256,11.9,ucr,395.2,None,/colmajor/uint8/ucr/StarLightCurves.dat,-1,5,8,f,9503839,21.43
Huffman,8245894,689.29,ucr,624.36,None,/colmajor/uint8/ucr/StarLightCurves.dat,-1,5,8,f,9503839,86.76
Zstd -1,61346,417.64,ucr,740.87,None,/colmajor/uint8/ucr/ScreenType.dat,-1,5,8,f,543745,11.28
Zstd -9,48475,72.16,ucr,900.79,None,/colmajor/uint8/ucr/ScreenType.dat,-1,5,8,f,543745,8.92
Snappy,95817,536.16,ucr,1128.27,None,/colmajor/uint8/ucr/ScreenType.dat,-1,5,8,f,543745,17.62
LZ4,95765,655.47,ucr,2108.26,None,/colmajor/uint8/ucr/ScreenType.dat,-1,5,8,f,543745,17.61
Zlib -1,60553,174.46,ucr,508.54,None,/colmajor/uint8/ucr/ScreenType.dat,-1,5,8,f,543745,11.14
Zlib -9,46112,11.32,ucr,555.7,None,/colmajor/uint8/ucr/ScreenType.dat,-1,5,8,f,543745,8.48
Huffman,281787,769.25,ucr,955.67,None,/colmajor/uint8/ucr/ScreenType.dat,-1,5,8,f,543745,51.82
Zstd -1,1244322,210.85,ucr,674.38,None,/colmajor/uint8/ucr/MALLAT.dat,-1,5,8,f,2469595,50.39
Zstd -9,757220,23.08,ucr,533.15,None,/colmajor/uint8/ucr/MALLAT.dat,-1,5,8,f,2469595,30.66
Snappy,1613426,277.41,ucr,892.71,None,/colmajor/uint8/ucr/MALLAT.dat,-1,5,8,f,2469595,65.33
LZ4,1606127,357.76,ucr,1788.05,None,/colmajor/uint8/ucr/MALLAT.dat,-1,5,8,f,2469595,65.04
Zlib -1,1251875,57.71,ucr,229.04,None,/colmajor/uint8/ucr/MALLAT.dat,-1,5,8,f,2469595,50.69
Zlib -9,1027196,18.0,ucr,253.41,None,/colmajor/uint8/ucr/MALLAT.dat,-1,5,8,f,2469595,41.59
Huffman,2264833,611.0,ucr,502.98,None,/colmajor/uint8/ucr/MALLAT.dat,-1,5,8,f,2469595,91.71
Zstd -1,30293,190.9,ucr,527.42,None,/colmajor/uint8/ucr/Lighting2.dat,-1,5,8,f,77677,39.0
Zstd -9,28463,18.85,ucr,408.35,None,/colmajor/uint8/ucr/Lighting2.dat,-1,5,8,f,77677,36.64
Snappy,42522,230.02,ucr,754.15,None,/colmajor/uint8/ucr/Lighting2.dat,-1,5,8,f,77677,54.74
LZ4,44433,313.23,ucr,1569.96,None,/colmajor/uint8/ucr/Lighting2.dat,-1,5,8,f,77677,57.2
Zlib -1,31760,60.71,ucr,225.25,None,/colmajor/uint8/ucr/Lighting2.dat,-1,5,8,f,77677,40.89
Zlib -9,28817,4.43,ucr,187.84,None,/colmajor/uint8/ucr/Lighting2.dat,-1,5,8,f,77677,37.1
Huffman,45847,305.48,ucr,566.97,None,/colmajor/uint8/ucr/Lighting2.dat,-1,5,8,f,77677,59.02
Zstd -1,136977,443.09,ucr,424.08,None,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,5,8,f,149620,91.55
Zstd -9,117387,28.06,ucr,302.55,None,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,5,8,f,149620,78.46
Snappy,149632,2851.86,ucr,12670.0,None,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,5,8,f,149620,100.01
LZ4,148538,843.88,ucr,4435.42,None,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,5,8,f,149620,99.28
Zlib -1,116936,32.49,ucr,133.95,None,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,5,8,f,149620,78.16
Zlib -9,121233,23.58,ucr,141.38,None,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,5,8,f,149620,81.03
Huffman,136967,489.54,ucr,435.63,None,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,5,8,f,149620,91.54
Zstd -1,1869191,342.79,ucr,610.56,None,/colmajor/uint8/ucr/FordB.dat,-1,5,8,f,2245225,83.25
Zstd -9,1339626,12.96,ucr,376.38,None,/colmajor/uint8/ucr/FordB.dat,-1,5,8,f,2245225,59.67
Snappy,2233491,2192.74,ucr,6475.69,None,/colmajor/uint8/ucr/FordB.dat,-1,5,8,f,2245225,99.48
LZ4,2217543,640.8,ucr,5042.06,None,/colmajor/uint8/ucr/FordB.dat,-1,5,8,f,2245225,98.77
Zlib -1,1572096,45.23,ucr,188.39,None,/colmajor/uint8/ucr/FordB.dat,-1,5,8,f,2245225,70.02
Zlib -9,1568344,26.53,ucr,180.1,None,/colmajor/uint8/ucr/FordB.dat,-1,5,8,f,2245225,69.85
Huffman,1874008,718.77,ucr,555.72,None,/colmajor/uint8/ucr/FordB.dat,-1,5,8,f,2245225,83.47
Zstd -1,33906,787.46,ucr,1621.14,None,/colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,f,543745,6.24
Zstd -9,30738,141.48,ucr,1985.35,None,/colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,f,543745,5.65
Snappy,62004,1794.04,ucr,2107.66,None,/colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,f,543745,11.4
LZ4,45231,865.91,ucr,3514.34,None,/colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,f,543745,8.32
Zlib -1,36663,228.72,ucr,601.64,None,/colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,f,543745,6.74
Zlib -9,30554,21.74,ucr,549.46,None,/colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,f,543745,5.62
Huffman,142535,528.35,ucr,714.87,None,/colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,5,8,f,543745,26.21
Zstd -1,29030,286.16,ucr,369.15,None,/colmajor/uint8/ucr/ItalyPowerDemand.dat,-1,5,8,f,31779,91.35
Zstd -9,27779,42.9,ucr,305.47,None,/colmajor/uint8/ucr/ItalyPowerDemand.dat,-1,5,8,f,31779,87.41
Snappy,31785,1331.0,ucr,3736.51,None,/colmajor/uint8/ucr/ItalyPowerDemand.dat,-1,5,8,f,31779,100.02
LZ4,31522,296.13,ucr,2198.63,None,/colmajor/uint8/ucr/ItalyPowerDemand.dat,-1,5,8,f,31779,99.19
Zlib -1,27534,18.32,ucr,91.04,None,/colmajor/uint8/ucr/ItalyPowerDemand.dat,-1,5,8,f,31779,86.64
Zlib -9,27623,17.94,ucr,93.75,None,/colmajor/uint8/ucr/ItalyPowerDemand.dat,-1,5,8,f,31779,86.92
Huffman,29022,232.06,ucr,259.97,None,/colmajor/uint8/ucr/ItalyPowerDemand.dat,-1,5,8,f,31779,91.32
Zstd -1,17731,59.33,ucr,204.67,None,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,62.22
Zstd -9,15261,16.15,ucr,204.28,None,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,53.56
Snappy,19874,111.63,ucr,443.43,None,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,69.75
LZ4,20716,153.33,ucr,635.72,None,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,72.7
Zlib -1,16240,27.86,ucr,92.46,None,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,56.99
Zlib -9,15042,9.48,ucr,97.75,None,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,52.79
Huffman,24474,244.54,ucr,286.87,None,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,85.89
Zstd -1,6246,114.93,ucr,241.93,None,/colmajor/uint8/ucr/Wine.dat,-1,5,8,f,26524,23.55
Zstd -9,5424,22.16,ucr,281.5,None,/colmajor/uint8/ucr/Wine.dat,-1,5,8,f,26524,20.45
Snappy,9805,157.74,ucr,612.8,None,/colmajor/uint8/ucr/Wine.dat,-1,5,8,f,26524,36.97
LZ4,10190,168.11,ucr,909.42,None,/colmajor/uint8/ucr/Wine.dat,-1,5,8,f,26524,38.42
Zlib -1,7824,36.13,ucr,132.85,None,/colmajor/uint8/ucr/Wine.dat,-1,5,8,f,26524,29.5
Zlib -9,5766,15.17,ucr,160.18,None,/colmajor/uint8/ucr/Wine.dat,-1,5,8,f,26524,21.74
Huffman,22401,257.81,ucr,280.63,None,/colmajor/uint8/ucr/Wine.dat,-1,5,8,f,26524,84.46
Zstd -1,28003,537.43,ucr,1178.98,None,/colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,f,543745,5.15
Zstd -9,22578,126.23,ucr,1442.8,None,/colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,f,543745,4.15
Snappy,55368,1024.02,ucr,1674.35,None,/colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,f,543745,10.18
LZ4,45585,1290.21,ucr,2572.09,None,/colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,f,543745,8.38
Zlib -1,31970,216.5,ucr,551.48,None,/colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,f,543745,5.88
Zlib -9,22081,8.27,ucr,740.22,None,/colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,f,543745,4.06
Huffman,106147,563.36,ucr,737.02,None,/colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,5,8,f,543745,19.52
Zstd -1,237047,353.17,ucr,680.31,None,/colmajor/uint8/ucr/FaceAll.dat,-1,5,8,f,305995,77.47
Zstd -9,228049,33.13,ucr,492.76,None,/colmajor/uint8/ucr/FaceAll.dat,-1,5,8,f,305995,74.53
Snappy,304519,2318.57,ucr,8544.48,None,/colmajor/uint8/ucr/FaceAll.dat,-1,5,8,f,305995,99.52
LZ4,304284,1261.16,ucr,7991.72,None,/colmajor/uint8/ucr/FaceAll.dat,-1,5,8,f,305995,99.44
Zlib -1,228686,38.7,ucr,177.79,None,/colmajor/uint8/ucr/FaceAll.dat,-1,5,8,f,305995,74.74
Zlib -9,228053,30.17,ucr,172.43,None,/colmajor/uint8/ucr/FaceAll.dat,-1,5,8,f,305995,74.53
Huffman,237191,541.96,ucr,558.08,None,/colmajor/uint8/ucr/FaceAll.dat,-1,5,8,f,305995,77.51
Zstd -1,17408,155.93,ucr,353.45,None,/colmajor/uint8/ucr/Meat.dat,-1,5,8,f,54355,32.03
Zstd -9,13892,23.34,ucr,271.3,None,/colmajor/uint8/ucr/Meat.dat,-1,5,8,f,54355,25.56
Snappy,23771,137.69,ucr,531.52,None,/colmajor/uint8/ucr/Meat.dat,-1,5,8,f,54355,43.73
LZ4,27306,188.49,ucr,700.05,None,/colmajor/uint8/ucr/Meat.dat,-1,5,8,f,54355,50.24
Zlib -1,19178,35.26,ucr,123.6,None,/colmajor/uint8/ucr/Meat.dat,-1,5,8,f,54355,35.28
Zlib -9,13852,6.34,ucr,232.73,None,/colmajor/uint8/ucr/Meat.dat,-1,5,8,f,54355,25.48
Huffman,42817,337.56,ucr,458.04,None,/colmajor/uint8/ucr/Meat.dat,-1,5,8,f,54355,78.77
Zstd -1,2115820,397.52,ucr,656.4,None,/colmajor/uint8/ucr/FordA.dat,-1,5,8,f,2485100,85.14
Zstd -9,1506038,12.34,ucr,363.73,None,/colmajor/uint8/ucr/FordA.dat,-1,5,8,f,2485100,60.6
Snappy,2481351,3399.2,ucr,11026.61,None,/colmajor/uint8/ucr/FordA.dat,-1,5,8,f,2485100,99.85
LZ4,2459033,682.1,ucr,5707.72,None,/colmajor/uint8/ucr/FordA.dat,-1,5,8,f,2485100,98.95
Zlib -1,1771521,44.79,ucr,191.06,None,/colmajor/uint8/ucr/FordA.dat,-1,5,8,f,2485100,71.29
Zlib -9,1776882,26.14,ucr,196.52,None,/colmajor/uint8/ucr/FordA.dat,-1,5,8,f,2485100,71.5
Huffman,2119475,694.21,ucr,538.64,None,/colmajor/uint8/ucr/FordA.dat,-1,5,8,f,2485100,85.29
Zstd -1,150734,224.85,ucr,461.09,None,/colmajor/uint8/ucr/RefrigerationDevices.dat,-1,5,8,f,543745,27.72
Zstd -9,125342,43.92,ucr,606.93,None,/colmajor/uint8/ucr/RefrigerationDevices.dat,-1,5,8,f,543745,23.05
Snappy,196753,245.19,ucr,962.44,None,/colmajor/uint8/ucr/RefrigerationDevices.dat,-1,5,8,f,543745,36.18
LZ4,210516,438.64,ucr,1576.6,None,/colmajor/uint8/ucr/RefrigerationDevices.dat,-1,5,8,f,543745,38.72
Zlib -1,138235,89.64,ucr,286.6,None,/colmajor/uint8/ucr/RefrigerationDevices.dat,-1,5,8,f,543745,25.42
Zlib -9,115763,5.98,ucr,304.7,None,/colmajor/uint8/ucr/RefrigerationDevices.dat,-1,5,8,f,543745,21.29
Huffman,372927,514.58,ucr,562.05,None,/colmajor/uint8/ucr/RefrigerationDevices.dat,-1,5,8,f,543745,68.58
Zstd -1,88340,179.42,ucr,429.78,None,/colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,f,101089,87.39
Zstd -9,74047,24.09,ucr,292.66,None,/colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,f,101089,73.25
Snappy,101098,5249.47,ucr,13001.8,None,/colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,f,101089,100.01
LZ4,99628,427.4,ucr,4922.53,None,/colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,f,101089,98.55
Zlib -1,74074,37.97,ucr,141.9,None,/colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,f,101089,73.28
Zlib -9,74606,19.99,ucr,90.26,None,/colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,f,101089,73.8
Huffman,89351,333.82,ucr,291.5,None,/colmajor/uint8/ucr/TwoLeadECG.dat,-1,5,8,f,101089,88.39
Zstd -1,7517,104.25,ucr,369.34,None,/colmajor/uint8/ucr/OliveOil.dat,-1,5,8,f,34495,21.79
Zstd -9,6252,30.08,ucr,429.31,None,/colmajor/uint8/ucr/OliveOil.dat,-1,5,8,f,34495,18.12
Snappy,11728,201.33,ucr,918.42,None,/colmajor/uint8/ucr/OliveOil.dat,-1,5,8,f,34495,34.0
LZ4,12610,345.82,ucr,1300.42,None,/colmajor/uint8/ucr/OliveOil.dat,-1,5,8,f,34495,36.56
Zlib -1,9379,70.61,ucr,211.84,None,/colmajor/uint8/ucr/OliveOil.dat,-1,5,8,f,34495,27.19
Zlib -9,6486,12.39,ucr,179.19,None,/colmajor/uint8/ucr/OliveOil.dat,-1,5,8,f,34495,18.8
Huffman,29295,276.04,ucr,289.9,None,/colmajor/uint8/ucr/OliveOil.dat,-1,5,8,f,34495,84.93
Zstd -1,17723,186.95,ucr,261.99,None,/colmajor/uint8/ucr/ECG200.dat,-1,5,8,f,20195,87.76
Zstd -9,17525,28.73,ucr,338.45,None,/colmajor/uint8/ucr/ECG200.dat,-1,5,8,f,20195,86.78
Snappy,20201,2199.41,ucr,10584.38,None,/colmajor/uint8/ucr/ECG200.dat,-1,5,8,f,20195,100.03
LZ4,20240,1123.19,ucr,8397.09,None,/colmajor/uint8/ucr/ECG200.dat,-1,5,8,f,20195,100.22
Zlib -1,17206,31.86,ucr,122.85,None,/colmajor/uint8/ucr/ECG200.dat,-1,5,8,f,20195,85.2
Zlib -9,17330,26.9,ucr,174.5,None,/colmajor/uint8/ucr/ECG200.dat,-1,5,8,f,20195,85.81
Huffman,17708,559.7,ucr,599.44,None,/colmajor/uint8/ucr/ECG200.dat,-1,5,8,f,20195,87.69
Zstd -1,39005,615.14,ucr,5035.51,None,/colmajor/uint8/ucr/synthetic_control.dat,-1,5,8,f,38995,100.03
Zstd -9,39005,107.42,ucr,5303.28,None,/colmajor/uint8/ucr/synthetic_control.dat,-1,5,8,f,38995,100.03
Snappy,39001,1491.6,ucr,6923.83,None,/colmajor/uint8/ucr/synthetic_control.dat,-1,5,8,f,38995,100.02
LZ4,39149,1442.34,ucr,5999.23,None,/colmajor/uint8/ucr/synthetic_control.dat,-1,5,8,f,38995,100.39
Zlib -1,37117,18.49,ucr,102.12,None,/colmajor/uint8/ucr/synthetic_control.dat,-1,5,8,f,38995,95.18
Zlib -9,37095,16.45,ucr,103.56,None,/colmajor/uint8/ucr/synthetic_control.dat,-1,5,8,f,38995,95.13
Huffman,39003,666.64,ucr,6593.68,None,/colmajor/uint8/ucr/synthetic_control.dat,-1,5,8,f,38995,100.02
Zstd -1,243962,125.04,ucr,600.35,None,/colmajor/uint8/ucr/Symbols.dat,-1,5,8,f,411055,59.35
Zstd -9,166843,26.89,ucr,458.33,None,/colmajor/uint8/ucr/Symbols.dat,-1,5,8,f,411055,40.59
Snappy,278529,205.74,ucr,655.0,None,/colmajor/uint8/ucr/Symbols.dat,-1,5,8,f,411055,67.76
LZ4,278267,249.92,ucr,1644.52,None,/colmajor/uint8/ucr/Symbols.dat,-1,5,8,f,411055,67.7
Zlib -1,211577,49.57,ucr,167.61,None,/colmajor/uint8/ucr/Symbols.dat,-1,5,8,f,411055,51.47
Zlib -9,179825,18.8,ucr,241.52,None,/colmajor/uint8/ucr/Symbols.dat,-1,5,8,f,411055,43.75
Huffman,388403,545.81,ucr,528.27,None,/colmajor/uint8/ucr/Symbols.dat,-1,5,8,f,411055,94.49
Zstd -1,55630,144.32,ucr,379.04,None,/colmajor/uint8/ucr/SonyAIBORobotSurfaceII.dat,-1,5,8,f,68595,81.1
Zstd -9,51692,25.79,ucr,321.36,None,/colmajor/uint8/ucr/SonyAIBORobotSurfaceII.dat,-1,5,8,f,68595,75.36
Snappy,64541,283.73,ucr,877.35,None,/colmajor/uint8/ucr/SonyAIBORobotSurfaceII.dat,-1,5,8,f,68595,94.09
LZ4,65952,224.86,ucr,1470.01,None,/colmajor/uint8/ucr/SonyAIBORobotSurfaceII.dat,-1,5,8,f,68595,96.15
Zlib -1,52512,22.28,ucr,135.33,None,/colmajor/uint8/ucr/SonyAIBORobotSurfaceII.dat,-1,5,8,f,68595,76.55
Zlib -9,51582,13.94,ucr,172.86,None,/colmajor/uint8/ucr/SonyAIBORobotSurfaceII.dat,-1,5,8,f,68595,75.2
Huffman,57024,465.18,ucr,440.64,None,/colmajor/uint8/ucr/SonyAIBORobotSurfaceII.dat,-1,5,8,f,68595,83.13
Zstd -1,491542,165.69,ucr,394.78,None,/colmajor/uint8/ucr/ShapesAll.dat,-1,5,8,f,620395,79.23
